id,artwork_id,engraving_id
64727,18391,17
64728,18391,13
39086,18392,2
39087,18392,4
39088,18392,8
39089,18392,16
39090,18392,19
76767,18393,6
76768,18393,15
76769,18393,4
76770,18393,3
76771,18393,19
59846,18395,8
59847,18395,15
59848,18395,14
59849,18395,2
59850,18395,19
19520,18396,2
19521,18396,4
19522,18396,5
19523,18396,8
19524,18396,10
19525,18396,14
19526,18396,17
89271,18397,7
89272,18397,15
89273,18397,5
89274,18397,3
89275,18397,19
84151,18398,8
84152,18398,9
84153,18398,6
84154,18398,15
84155,18398,14
84156,18398,2
84157,18398,11
84158,18398,10
84159,18398,17
84160,18398,12
39091,18399,3
39092,18399,4
39093,18399,8
39094,18399,15
39095,18399,19
55040,18400,8
55041,18400,4
55042,18400,3
55043,18400,18
825,18401,3
826,18401,5
827,18401,8
828,18401,10
829,18401,11
830,18401,12
831,18401,16
832,18401,18
67583,18402,8
67584,18402,15
67585,18402,5
67586,18402,4
67587,18402,2
67588,18402,19
67589,18402,12
67590,18403,8
67591,18403,15
67592,18403,5
67593,18403,4
67594,18403,2
67595,18403,17
67596,18403,12
19527,18404,2
19528,18404,4
19529,18404,5
19530,18404,8
19531,18404,10
19532,18404,11
19533,18404,14
19534,18404,16
19535,18404,17
71412,18405,8
71413,18405,15
71414,18405,4
71415,18405,2
71416,18405,11
71417,18405,19
71418,18405,12
53713,18406,8
53714,18406,6
53715,18406,15
53716,18406,14
53717,18406,2
53718,18406,10
53719,18406,17
53720,18406,13
53721,18406,12
23984,18407,2
23985,18407,7
23986,18407,15
23987,18407,19
26244,18409,2
26245,18409,4
26246,18409,5
26247,18409,6
26248,18409,7
26249,18409,8
26250,18409,10
26251,18409,11
26252,18409,15
26253,18409,19
55541,18410,9
55542,18410,15
55543,18410,4
55544,18410,3
55545,18410,18
88848,18411,7
88849,18411,6
88850,18411,15
88851,18411,14
88852,18411,2
88853,18411,11
88854,18411,10
88855,18411,19
88856,18411,12
88857,18412,7
88858,18412,6
88859,18412,15
88860,18412,14
88861,18412,2
88862,18412,11
88863,18412,19
88864,18412,12
52645,18413,8
52646,18413,15
52647,18413,4
52648,18413,3
52649,18413,18
70284,18414,8
70285,18414,15
70286,18414,4
70287,18414,2
70288,18414,11
70289,18414,19
70290,18414,12
52650,18416,8
52651,18416,15
52652,18416,4
52653,18416,3
52654,18416,18
91979,18418,8
91980,18418,15
91981,18418,4
91982,18418,3
91983,18418,19
91984,18418,13
38861,18419,3
38862,18419,4
38863,18419,8
38864,18419,10
38865,18419,15
38866,18419,19
91985,18420,8
91986,18420,15
91987,18420,4
91988,18420,3
91989,18420,19
9253,18421,3
9254,18421,5
9255,18421,8
9256,18421,16
9257,18421,19
62684,18425,8
62685,18425,15
62686,18425,4
62687,18425,2
62688,18425,19
22547,18427,2
22548,18427,5
22549,18427,8
22550,18427,10
22551,18427,11
22552,18427,12
22553,18427,16
22554,18427,19
51596,18428,8
51597,18428,15
51598,18428,5
51599,18428,3
51600,18428,19
30657,18429,3
30658,18429,4
30659,18429,8
30660,18429,15
30661,18429,19
70291,18432,8
70292,18432,15
70293,18432,4
70294,18432,2
70295,18432,11
70296,18432,19
70297,18432,12
23641,18433,2
23642,18433,6
23643,18433,10
23644,18433,11
23645,18433,14
23646,18433,19
78039,18434,8
78040,18434,15
78041,18434,4
78042,18434,3
78043,18434,19
80769,18435,8
80770,18435,15
80771,18435,4
80772,18435,11
80773,18435,3
80774,18435,17
21328,18438,2
21329,18438,4
21330,18438,8
21331,18438,16
21332,18438,19
86324,18439,8
86325,18439,15
86326,18439,4
86327,18439,3
86328,18439,19
34770,18440,3
34771,18440,4
34772,18440,8
34773,18440,16
34774,18440,19
88081,18442,7
88082,18442,15
88083,18442,5
88084,18442,2
88085,18442,19
88086,18442,13
26853,18443,3
26854,18443,5
26855,18443,8
26856,18443,15
26857,18443,19
218,18445,2
219,18445,4
220,18445,5
221,18445,8
222,18445,16
223,18445,18
23619,18446,3
23620,18446,5
23621,18446,8
23622,18446,15
23623,18446,19
33254,18447,3
33255,18447,4
33256,18447,8
33257,18447,16
33258,18447,19
75017,18449,8
75018,18449,6
75019,18449,15
75020,18449,5
75021,18449,2
75022,18449,11
75023,18449,10
75024,18449,19
75025,18449,12
48206,18450,2
48207,18450,6
48208,18450,8
48209,18450,9
48210,18450,11
48211,18450,12
48212,18450,14
48213,18450,15
48214,18450,19
57620,18453,8
57621,18453,15
57622,18453,4
57623,18453,3
57624,18453,12
23697,18456,2
23698,18456,8
23699,18456,14
23700,18456,15
23701,18456,19
19536,18457,2
19537,18457,4
19538,18457,5
19539,18457,8
19540,18457,10
19541,18457,11
19542,18457,14
19543,18457,16
19544,18457,17
19545,18458,2
19546,18458,4
19547,18458,5
19548,18458,8
19549,18458,10
19550,18458,11
19551,18458,14
19552,18458,16
19553,18458,17
64140,18461,8
64141,18461,15
64142,18461,4
64143,18461,2
64144,18461,10
64145,18461,17
75951,18463,8
75952,18463,15
75953,18463,4
75954,18463,3
75955,18464,8
75956,18464,15
75957,18464,4
75958,18464,3
58328,18465,8
58329,18465,15
58330,18465,4
58331,18465,3
58332,18465,18
88062,18467,8
88063,18467,15
88064,18467,4
88065,18467,3
88066,18467,18
52097,18469,8
52098,18469,15
52099,18469,14
52100,18469,2
52101,18469,11
52102,18469,19
94607,18470,7
94608,18470,8
94609,18470,9
94610,18470,6
94611,18470,15
94612,18470,14
94613,18470,2
94614,18470,11
94615,18470,10
94616,18470,19
94617,18470,13
94618,18470,12
12352,18472,1
12353,18472,2
12354,18472,4
12355,18472,5
12356,18472,8
12357,18472,9
12358,18472,15
12359,18472,17
87193,18473,8
87194,18473,6
87195,18473,15
87196,18473,14
87197,18473,1
87198,18473,2
87199,18473,17
87200,18473,12
76870,18474,7
76871,18474,6
76872,18474,15
76873,18474,14
76874,18474,2
76875,18474,11
76876,18474,10
76877,18474,19
76878,18474,12
77477,18475,7
77478,18475,6
77479,18475,15
77480,18475,14
77481,18475,2
77482,18475,11
77483,18475,19
77484,18475,13
77485,18475,12
88087,18476,7
88088,18476,15
88089,18476,5
88090,18476,3
88091,18476,19
56685,18477,8
56686,18477,15
56688,18477,2
56690,18477,19
87036,18477,6
87037,18477,14
86640,18478,8
86641,18478,6
86642,18478,15
86643,18478,14
86644,18478,2
86645,18478,11
86646,18478,10
86647,18478,3
86648,18478,19
86649,18478,12
69219,18479,7
69220,18479,8
69221,18479,6
69222,18479,16
69223,18479,14
69224,18479,2
69225,18479,11
69226,18479,10
69227,18479,19
69228,18479,13
69229,18479,12
82445,18480,7
82446,18480,8
82447,18480,6
82448,18480,15
82449,18480,14
82450,18480,2
82451,18480,10
82452,18480,19
82453,18480,12
77169,18483,8
77170,18483,9
77171,18483,4
77172,18483,11
77173,18483,3
77174,18483,19
77175,18485,8
77176,18485,9
77177,18485,15
77178,18485,4
77179,18485,3
77180,18485,19
3715,18500,2
3716,18500,11
3717,18500,12
3718,18500,15
3719,18500,17
5380,18501,7
5381,18501,15
5382,18501,19
80932,18503,8
80933,18503,15
80934,18503,4
80935,18503,10
80936,18503,3
80937,18503,19
47207,18504,3
47208,18504,4
47209,18504,8
47210,18504,10
47211,18504,15
47212,18504,19
94512,18506,7
94513,18506,8
94514,18506,16
94515,18506,14
94516,18506,2
94517,18506,11
94518,18506,19
94519,18506,13
85243,18508,8
85244,18508,15
85245,18508,14
85246,18508,2
85247,18508,11
85248,18508,10
85249,18508,19
86650,18509,8
86651,18509,6
86652,18509,15
86653,18509,14
86654,18509,2
86655,18509,11
86656,18509,10
86657,18509,19
86658,18509,12
37945,18510,3
37946,18510,4
37947,18510,8
37948,18510,16
37949,18510,19
60836,18511,8
60837,18511,15
60838,18511,4
60839,18511,3
60840,18511,19
55630,18513,8
55631,18513,15
55632,18513,4
55633,18513,3
55634,18513,19
64134,18518,8
64135,18518,15
64136,18518,4
64137,18518,2
64138,18518,19
64139,18518,12
37950,18519,3
37951,18519,4
37952,18519,8
37953,18519,16
37954,18519,19
89276,18520,7
89277,18520,15
89278,18520,5
89279,18520,3
89280,18520,19
8088,18521,1
8089,18521,2
8090,18521,7
8091,18521,8
8092,18521,9
8093,18521,10
8094,18521,11
8095,18521,12
8096,18521,13
8097,18521,14
8098,18521,16
8099,18521,17
76772,18522,6
76773,18522,15
76774,18522,4
76775,18522,3
76776,18522,19
21680,18523,2
21681,18523,4
21682,18523,5
21683,18523,6
21684,18523,8
21685,18523,11
21686,18523,12
21687,18523,15
21688,18523,19
40487,18524,2
40488,18524,4
40489,18524,5
40490,18524,6
40491,18524,8
40492,18524,11
40493,18524,12
40494,18524,15
40495,18524,17
69432,18527,8
69433,18527,6
69434,18527,16
69435,18527,5
69436,18527,4
69437,18527,2
69438,18527,19
69439,18527,12
69440,18528,8
69441,18528,16
69442,18528,5
69443,18528,4
69444,18528,2
69445,18528,19
69446,18528,12
94619,18529,7
94620,18529,8
94621,18529,6
94622,18529,15
94623,18529,14
94624,18529,2
94625,18529,11
94626,18529,19
94627,18529,13
94628,18529,12
85805,18530,8
85806,18530,15
85807,18530,14
85808,18530,2
85809,18530,11
85810,18530,10
85811,18530,19
91724,18534,7
91725,18534,15
91726,18534,5
91727,18534,3
91728,18534,19
53704,18535,8
53705,18535,6
53706,18535,15
53707,18535,14
53708,18535,2
53709,18535,10
53710,18535,17
53711,18535,13
53712,18535,12
25657,18536,2
25658,18536,8
25659,18536,9
25660,18536,12
25661,18536,14
25662,18536,16
25663,18536,17
60031,18537,8
60032,18537,15
60033,18537,4
60034,18537,10
60035,18537,3
60036,18537,19
92488,18538,8
92489,18538,15
92490,18538,4
92491,18538,2
92492,18538,10
92493,18538,19
92494,18538,12
80453,18539,7
80454,18539,8
80455,18539,9
80456,18539,15
80457,18539,4
80458,18539,3
80459,18539,17
47749,18540,2
47750,18540,4
47751,18540,7
47752,18540,8
47753,18540,11
47754,18540,12
47755,18540,15
47756,18540,17
67597,18541,8
67598,18541,9
67599,18541,15
67600,18541,5
67601,18541,4
67602,18541,2
67603,18541,10
67604,18541,19
67605,18541,13
67606,18541,12
12941,18542,2
12942,18542,4
12943,18542,5
12944,18542,8
12945,18542,10
12946,18542,11
12947,18542,12
12948,18542,16
12949,18542,19
33887,18543,3
33888,18543,4
33889,18543,8
33890,18543,16
33891,18543,17
53748,18544,8
53749,18544,15
53750,18544,4
53751,18544,1
53752,18544,3
53753,18544,18
70298,18546,8
70299,18546,15
70300,18546,4
70301,18546,2
70302,18546,11
70303,18546,19
70304,18546,12
70305,18547,8
70306,18547,15
70307,18547,4
70308,18547,2
70309,18547,11
70310,18547,19
70311,18547,12
53695,18548,8
53696,18548,6
53697,18548,15
53698,18548,14
53699,18548,2
53700,18548,10
53701,18548,17
53702,18548,13
53703,18548,12
75392,18551,8
75393,18551,6
75394,18551,15
75395,18551,14
75396,18551,2
75398,18551,10
75399,18551,19
75400,18551,12
77486,18552,7
77487,18552,6
77488,18552,15
77489,18552,14
77490,18552,2
77491,18552,11
77492,18552,19
77493,18552,12
85022,18553,8
85023,18553,15
85024,18553,5
85025,18553,3
85026,18553,19
23692,18554,2
23693,18554,8
23694,18554,9
23695,18554,15
23696,18554,17
59064,18555,8
59065,18555,15
59066,18555,4
59067,18555,3
59068,18555,19
59069,18555,12
19554,18556,2
19555,18556,4
19556,18556,5
19557,18556,8
19558,18556,10
19559,18556,14
19560,18556,16
19561,18556,17
55030,18559,8
55031,18559,15
55032,18559,4
55033,18559,3
55034,18559,18
38867,18560,3
38868,18560,4
38869,18560,8
38870,18560,16
38871,18560,19
55607,18561,8
55608,18561,15
55609,18561,4
55610,18561,3
55611,18561,19
20736,18562,16
27434,18563,2
27435,18563,6
27436,18563,8
27437,18563,15
27438,18563,19
27439,18564,3
27440,18564,5
27441,18564,8
27442,18564,15
27443,18564,19
15426,18565,3
15427,18565,5
15428,18565,8
15429,18565,16
15430,18565,19
82145,18566,7
82146,18566,6
82147,18566,16
82148,18566,14
82149,18566,2
82150,18566,11
82151,18566,10
82152,18566,19
82153,18566,13
82154,18566,12
67607,18567,8
67608,18567,15
67609,18567,5
67610,18567,4
67611,18567,2
67612,18567,10
67613,18567,17
67614,18567,12
86659,18568,8
86660,18568,6
86661,18568,15
86662,18568,14
86663,18568,2
86664,18568,11
86665,18568,10
86666,18568,19
86667,18568,12
86668,18569,8
86669,18569,6
86670,18569,15
86671,18569,14
86672,18569,2
86673,18569,11
86674,18569,10
86675,18569,19
86676,18569,13
86677,18569,12
63551,18570,8
63552,18570,16
63553,18570,5
63554,18570,4
63555,18570,2
63556,18570,11
63557,18570,10
63558,18570,19
74486,18575,8
74487,18575,15
74488,18575,4
74489,18575,10
74490,18575,3
74491,18575,19
41980,18576,1
41981,18576,3
41982,18576,5
41983,18576,8
41984,18576,15
39096,18578,2
39097,18578,4
39098,18578,8
39099,18578,16
39100,18578,19
63765,18579,8
63766,18579,15
63767,18579,4
63768,18579,3
63769,18579,17
88587,18581,8
88588,18581,9
88589,18581,16
88590,18581,4
88591,18581,3
88592,18581,18
53849,18582,9
53850,18582,15
53851,18582,4
53852,18582,3
53853,18582,18
88057,18583,9
88058,18583,15
88059,18583,4
88060,18583,3
88061,18583,18
52776,18584,8
52777,18584,15
52778,18584,4
52779,18584,3
52780,18584,18
92820,18585,8
92821,18585,15
92822,18585,4
92823,18585,3
92824,18585,19
54179,18586,9
54180,18586,15
54181,18586,4
54182,18586,3
54183,18586,18
23677,18587,2
23678,18587,8
23679,18587,14
23680,18587,15
23681,18587,17
92825,18588,8
92826,18588,15
92827,18588,4
92828,18588,2
92829,18588,11
92830,18588,10
92831,18588,17
92832,18588,13
92833,18588,12
73253,18589,9
73254,18589,15
73255,18589,4
73256,18589,3
73257,18589,18
90685,18590,8
90686,18590,15
90687,18590,4
90688,18590,3
90689,18590,19
84178,18591,8
84179,18591,6
84180,18591,15
84181,18591,14
84182,18591,2
84183,18591,11
84184,18591,17
48908,18592,2
48909,18592,8
48910,18592,14
48911,18592,15
48912,18592,18
38872,18593,2
38873,18593,4
38874,18593,8
38875,18593,16
38876,18593,19
92053,18594,8
92054,18594,6
92055,18594,15
92056,18594,4
92057,18594,2
92058,18594,17
3826,18595,2
3827,18595,6
3828,18595,7
3829,18595,10
3830,18595,19
55546,18596,8
55547,18596,15
55548,18596,4
55549,18596,3
55550,18596,18
73801,18597,8
73802,18597,15
73803,18597,4
73804,18597,3
73805,18597,18
73806,18598,8
73807,18598,15
73808,18598,4
73809,18598,3
73810,18598,18
53754,18599,8
53755,18599,15
53756,18599,4
53757,18599,3
53758,18599,18
73811,18600,9
73812,18600,15
73813,18600,4
73814,18600,3
73815,18600,18
73816,18601,8
73817,18601,15
73818,18601,4
73819,18601,3
73820,18601,18
73827,18602,8
73828,18602,15
73829,18602,14
73830,18602,1
73831,18602,3
73832,18602,17
73821,18603,9
73822,18603,15
73823,18603,4
73824,18603,3
73825,18603,18
73826,18603,13
73833,18604,9
73834,18604,15
73835,18604,4
73836,18604,3
73837,18604,18
73838,18605,9
73839,18605,15
73840,18605,4
73841,18605,3
73842,18605,18
73843,18606,9
73844,18606,15
73845,18606,4
73846,18606,3
73847,18606,18
73848,18607,8
73849,18607,15
73850,18607,4
73851,18607,3
73852,18607,18
73853,18608,9
73854,18608,15
73855,18608,4
73856,18608,3
73857,18608,18
73858,18609,9
73859,18609,15
73860,18609,5
73861,18609,3
73862,18609,18
73863,18610,9
73864,18610,15
73865,18610,4
73866,18610,3
73867,18610,18
73868,18611,8
73869,18611,15
73870,18611,4
73871,18611,3
73872,18611,18
22555,18612,3
22556,18612,5
22557,18612,8
22558,18612,15
22559,18612,19
22560,18613,3
22561,18613,5
22562,18613,8
22563,18613,15
22564,18613,19
8607,18614,2
8608,18614,7
8609,18614,15
8610,18614,19
4685,18615,3
4686,18615,4
4687,18615,8
4688,18615,15
4689,18615,18
3584,18616,3
3585,18616,4
3586,18616,9
3587,18616,15
3588,18616,18
6350,18617,3
6351,18617,4
6352,18617,8
6353,18617,15
6354,18617,18
6611,18618,3
6612,18618,4
6613,18618,8
6614,18618,15
6615,18618,18
3720,18619,2
3721,18619,11
3722,18619,12
3723,18619,15
3724,18619,17
24474,18620,3
24475,18620,5
24476,18620,7
24477,18620,15
24478,18620,19
19237,18621,3
19238,18621,5
19239,18621,8
19240,18621,10
19241,18621,12
19242,18621,16
19243,18621,19
90737,18622,8
90738,18622,15
90739,18622,4
90740,18622,3
90741,18622,19
57625,18623,8
57626,18623,15
57627,18623,4
57628,18623,3
57629,18623,19
78357,18624,8
78358,18624,15
78359,18624,4
78360,18624,3
78361,18624,19
21578,18625,2
21579,18625,4
21580,18625,9
21581,18625,16
21582,18625,19
82018,18626,8
82019,18626,15
82020,18626,2
82021,18626,3
82022,18626,19
70312,18627,8
70313,18627,15
70314,18627,4
70315,18627,2
70316,18627,11
70317,18627,19
70318,18627,12
53687,18628,8
53688,18628,6
53689,18628,15
53690,18628,14
53691,18628,2
53692,18628,10
53693,18628,17
53694,18628,12
50539,18629,8
50540,18629,9
50541,18629,15
50542,18629,14
50543,18629,2
50544,18629,11
50545,18629,17
50546,18629,13
75033,18630,8
75034,18630,9
75035,18630,6
75036,18630,15
75037,18630,14
75038,18630,2
75039,18630,11
75040,18630,10
75041,18630,19
75042,18630,12
91195,18631,8
91196,18631,15
91197,18631,4
91198,18631,10
91199,18631,17
91200,18631,13
28966,18632,3
28967,18632,5
28968,18632,8
28969,18632,15
28970,18632,19
28976,18633,2
28977,18633,8
28978,18633,14
28979,18633,16
28980,18633,17
59075,18634,8
59076,18634,15
59077,18634,4
59078,18634,2
59079,18634,17
13641,18636,2
13642,18636,8
13643,18636,14
13644,18636,16
13645,18636,17
13636,18637,2
13637,18637,8
13638,18637,14
13639,18637,16
13640,18637,17
59080,18638,8
59081,18638,15
59082,18638,14
59083,18638,2
59084,18638,17
59085,18638,12
32695,18639,3
32696,18639,4
32697,18639,8
32698,18639,15
32699,18639,19
60037,18641,8
60038,18641,15
60039,18641,4
60040,18641,3
60041,18641,19
22565,18645,3
22566,18645,5
22567,18645,8
22568,18645,16
22569,18645,19
92834,18647,8
92835,18647,15
92836,18647,4
92837,18647,3
92838,18647,19
26070,18648,2
26071,18648,4
26072,18648,8
26073,18648,9
26074,18648,16
26075,18648,17
51601,18649,8
51602,18649,15
51603,18649,14
51604,18649,2
51605,18649,19
55282,18650,8
55283,18650,15
55284,18650,4
55285,18650,3
55286,18650,19
55287,18650,13
82677,18651,8
82678,18651,15
82679,18651,14
82680,18651,1
82681,18651,19
82682,18651,12
70911,18652,8
