id,artwork_id,description_id
12744,9789,87
12745,9789,99
124908,9790,11
125999,9790,156
126445,9790,161
130548,9790,515
72468,9790,10
72469,9790,10
72470,9790,11
72473,9790,477
72475,9790,84
72476,9790,335
72477,9790,473
72478,9790,10
72479,9790,10
72481,9790,216
72482,9790,429
72483,9790,11
134650,9790,477
135928,9790,84
129130,9791,303
129543,9791,726
12748,9791,10
12749,9791,11
12753,9791,50
12756,9791,164
134651,9791,477
135241,9791,623
80954,9792,3
130549,9793,515
39501,9793,35
39507,9793,84
39508,9793,346
39511,9793,364
39512,9793,189
39513,9793,216
114986,9793,429
114987,9793,572
114989,9793,515
132721,9793,289
135929,9793,84
138483,9793,706
141837,9793,216
141838,9793,216
142631,9793,429
37989,9793,429
143436,9793,429
64815,9794,10
64819,9794,245
111727,9794,202
64824,9795,245
64826,9795,101
111733,9795,202
111734,9795,346
111735,9795,473
99747,9795,429
143437,9795,429
127467,9796,728
128285,9796,283
10026,9796,47
10028,9796,90
10041,9796,105
140735,9796,364
143989,9796,633
127468,9797,728
130058,9797,735
26711,9797,90
26715,9797,10
133457,9797,421
133794,9797,254
127469,9798,728
130059,9798,735
26716,9798,10
26721,9798,90
133323,9798,800
133458,9798,421
127470,9799,728
17069,9799,164
133795,9799,254
64686,9800,10
64692,9800,477
111663,9800,60
111664,9800,90
134652,9800,477
24001,9802,95
23353,9803,10
23355,9803,167
83608,9804,10
130060,9805,735
83577,9805,735
139843,9805,157
33916,9807,163
85136,9809,291
17701,9810,177
17702,9810,289
144917,9810,163
17706,9811,177
17707,9811,289
144918,9811,163
146720,9811,242
36281,9812,100
100352,9813,328
124909,9814,11
709,9814,11
48211,9815,150
48212,9815,100
130550,9816,515
66201,9817,164
66205,9819,164
66208,9820,164
66209,9820,448
124910,9821,11
716,9821,11
1628,9822,10
1631,9822,536
134929,9822,749
1634,9823,10
1637,9823,536
134275,9823,576
137360,9823,100
126446,9825,161
70959,9825,10
70961,9825,163
100509,9826,3
100512,9826,300
100513,9826,50
100514,9826,80
25152,9827,78
22090,9828,163
70206,9829,10
132722,9830,289
129131,9831,303
30518,9832,300
30521,9832,65
30522,9832,465
30523,9832,419
37900,9834,10
37901,9834,427
132723,9834,289
146721,9834,242
126447,9835,161
126448,9835,161
79576,9835,100
137361,9835,100
89506,9836,10
89507,9836,10
63022,9837,72
128113,9839,255
35610,9839,10
35612,9839,346
39354,9840,25
35288,9841,65
35290,9841,163
27141,9842,35
27144,9842,170
126449,9843,161
70209,9843,10
70211,9843,10
13833,9844,58
91895,9845,72
91896,9845,72
91899,9845,100
91902,9845,129
137362,9845,100
27145,9846,10
42622,9847,202
130061,9848,735
91903,9848,10
91904,9848,10
91908,9848,72
91909,9848,72
91912,9848,10
91913,9848,10
91916,9848,129
48326,9849,90
70674,9850,10
70677,9850,90
70678,9850,10
8439,9851,536
47664,9852,10
47665,9852,10
47672,9852,45
47674,9852,245
47680,9852,10
132724,9852,289
137363,9852,100
142408,9852,830
127958,9853,254
129544,9853,726
47688,9853,137
47689,9853,45
47690,9853,245
47695,9853,100
47698,9853,166
132725,9853,289
137364,9853,100
85549,9855,100
46027,9856,245
46034,9856,45
132726,9856,289
23356,9857,10
116791,9858,35
131040,9860,42
46042,9860,45
46047,9860,245
46048,9860,245
132727,9860,289
139098,9860,815
130305,9862,318
130551,9862,515
88881,9862,10
88882,9862,10
46054,9863,45
46057,9863,245
46058,9863,245
46061,9863,213
138956,9863,213
139099,9863,815
53649,9864,8
66214,9866,225
131178,9868,759
128897,9869,4
66224,9869,84
66227,9870,164
66228,9870,65
66237,9873,225
66238,9873,35
66242,9874,92
89510,9875,10
89511,9875,10
100516,9876,8
100518,9876,60
100521,9876,95
103300,9876,150
103301,9876,60
103302,9876,100
138583,9876,635
126000,9877,156
126450,9877,161
92264,9877,536
92265,9877,25
134653,9877,477
144919,9877,163
128583,9878,652
78141,9878,536
78145,9878,100
140736,9878,364
144920,9878,163
144921,9878,163
21171,9880,163
21173,9880,338
22966,9880,429
143438,9880,429
26848,9881,291
26851,9881,163
140737,9881,364
98896,9882,10
55196,9883,10
55197,9883,10
55198,9883,100
55199,9883,163
21829,9885,25
21830,9885,163
21832,9885,291
98444,9886,10
98811,9887,121
20549,9888,84
20550,9888,150
20552,9888,163
20554,9888,338
142632,9888,429
22368,9888,429
143439,9888,429
143990,9888,633
124911,9889,11
720,9889,11
4288,9889,164
1747,9889,429
143440,9889,429
126451,9892,161
126452,9892,161
84680,9892,10
84681,9892,10
84682,9892,35
127372,9893,536
128584,9893,652
11056,9893,65
11057,9893,278
11058,9893,280
108197,9893,652
138134,9893,763
139100,9893,815
139301,9893,328
71178,9894,35
64137,9895,10
64138,9895,291
64143,9895,10
71849,9896,10
71851,9896,10
124456,9897,490
50563,9899,10
50564,9899,10
50566,9899,45
50567,9899,245
132728,9899,289
136649,9900,335
35775,9900,65
35776,9900,321
35777,9900,321
35778,9900,72
35779,9900,72
35780,9900,82
35781,9900,335
35782,9900,335
35783,9900,408
134980,9900,415
135257,9900,82
127158,9901,225
91917,9901,225
91920,9901,72
91921,9901,72
91922,9901,90
135930,9901,84
91927,9902,10
91928,9902,10
91929,9902,10
91930,9902,10
91937,9902,72
91938,9902,72
91941,9902,100
91942,9902,130
91943,9902,10
91944,9902,10
134930,9902,749
137365,9902,100
17230,9903,58
17232,9903,10
98454,9904,10
70661,9905,10
70664,9905,90
70665,9905,100
63658,9906,437
98458,9907,10
126453,9908,161
8444,9909,536
8447,9909,163
79092,9910,10
79093,9910,10
79096,9910,90
79099,9910,10
79100,9910,10
126454,9911,161
86844,9911,547
138510,9911,799
144922,9911,163
144923,9911,163
144924,9911,163
3027,9912,87
4119,9913,87
4120,9913,163
124319,9914,451
33561,9914,35
41351,9915,10
41354,9915,47
41357,9915,100
124457,9916,490
41358,9916,10
41359,9916,47
41362,9916,100
41363,9917,10
41364,9917,536
41365,9917,47
41367,9917,100
41368,9917,278
140738,9917,364
131842,9918,678
41369,9918,10
41370,9918,47
41372,9918,180
41374,9918,100
41375,9919,10
41378,9919,47
29933,9920,245
135365,9920,83
29931,9921,245
29929,9922,245
83039,9923,25
21833,9924,163
21835,9924,291
126455,9926,161
127159,9926,225
129018,9926,410
44692,9926,10
44693,9926,10
44694,9926,225
44697,9926,35
44699,9926,45
44701,9926,84
44702,9926,245
44703,9926,245
132729,9926,289
135931,9926,84
15866,9927,35
29927,9929,245
126694,9931,186
126949,9931,589
130062,9931,735
80010,9931,735
89500,9932,10
124686,9933,170
94620,9933,10
140739,9933,364
126456,9934,161
91817,9934,547
135932,9934,84
144925,9934,163
144926,9934,163
127300,9935,143
127902,9935,11
95503,9935,157
134654,9935,477
145622,9935,834
126457,9936,161
134116,9936,708
130063,9937,735
67081,9937,536
140740,9937,364
144927,9937,163
144928,9937,163
146722,9937,242
128585,9938,652
78184,9938,10
78185,9938,536
78191,9938,100
141839,9938,216
144929,9938,163
144930,9938,163
144931,9938,163
130552,9939,515
90304,9939,132
66595,9940,160
66597,9940,84
66598,9940,85
135258,9940,82
135933,9940,84
64176,9941,291
64177,9941,225
64182,9941,121
64183,9941,10
73315,9942,10
73316,9942,291
73319,9942,10
97184,9943,10
97187,9943,132
97191,9943,10
79674,9944,291
79678,9944,90
79679,9944,90
85141,9945,291
60954,9946,419
60955,9946,157
112827,9946,150
137366,9946,100
130064,9947,735
73137,9947,291
73140,9947,157
139844,9947,157
69695,9948,8
69696,9948,291
69697,9948,10
69700,9948,95
124687,9949,170
134176,9949,309
135934,9949,84
145623,9949,834
8451,9950,163
124554,9951,8
44714,9951,45
44715,9951,245
44716,9951,245
44721,9951,100
136487,9951,85
137367,9951,100
44730,9952,10
44731,9952,10
44732,9952,275
44734,9952,45
44735,9952,202
44736,9952,309
44737,9952,245
44738,9952,245
44739,9952,652
133875,9952,202
44752,9953,245
44753,9953,245
44754,9953,448
44757,9953,346
44760,9953,45
132730,9953,289
144932,9953,163
44762,9954,10
44763,9954,10
44764,9954,275
44768,9954,35
44770,9954,45
44775,9954,245
44776,9954,245
135935,9954,84
137368,9954,100
124366,9955,7
44781,9955,7
44782,9955,10
44783,9955,10
44785,9955,45
44786,9955,245
44787,9955,245
44790,9955,100
132731,9955,289
137369,9955,100
144933,9955,163
44795,9956,275
44798,9956,45
44801,9956,245
44802,9956,245
44808,9956,100
44809,9956,10
44810,9956,10
132732,9956,289
144934,9956,163
144935,9956,163
125545,9957,342
44813,9957,10
44814,9957,10
44815,9957,342
44816,9957,346
44819,9957,45
44822,9957,245
44823,9957,245
44826,9957,298
132733,9957,289
136488,9957,85
144936,9957,163
124367,9958,7
126776,9958,7
44829,9958,7
44830,9958,10
44831,9958,10
44839,9958,45
44841,9958,245
44842,9958,245
44845,9958,100
132734,9958,289
136489,9958,85
137370,9958,100
144937,9958,163
44849,9959,10
44850,9959,10
44857,9959,45
44859,9959,245
44860,9959,245
44863,9959,100
132735,9959,289
137371,9959,100
144938,9959,163
125743,9960,145
126458,9960,161
127530,9960,780
128114,9960,255
44866,9960,10
44867,9960,10
44874,9960,45
44875,9960,55
44878,9960,441
44880,9960,245
44881,9960,245
44888,9960,129
44889,9960,452
132736,9960,289
133690,9960,441
127160,9961,225
130358,9961,563
44890,9961,10
44891,9961,10
44892,9961,225
44896,9961,35
44897,9961,45
44901,9961,245
44902,9961,245
44905,9961,100
132737,9961,289
124912,9962,11
44911,9962,45
44914,9962,245
44915,9962,245
132738,9962,289
137372,9962,100
138511,9962,799
139845,9962,157
144939,9962,163
44924,9963,10
44925,9963,10
44929,9963,45
44931,9963,245
44932,9963,245
132739,9963,289
144940,9963,163
127161,9964,225
44937,9964,225
44941,9964,45
44949,9964,245
44950,9964,245
132740,9964,289
144941,9964,163
44959,9965,45
44962,9965,245
44963,9965,245
44966,9965,100
132741,9965,289
137373,9965,100
140741,9965,364
144942,9965,163
126459,9966,161
131377,9966,447
44969,9966,10
44970,9966,10
44972,9966,45
44973,9966,245
44974,9966,245
44977,9966,101
132742,9966,289
141840,9966,216
144943,9966,163
44986,9967,45
44989,9967,245
44990,9967,245
132743,9967,289
144944,9967,163
125612,9968,144
44996,9968,10
44997,9968,10
45005,9968,45
45009,9968,245
45010,9968,245
45015,9968,454
132744,9968,289
136490,9968,85
144945,9968,163
128898,9969,4
45016,9969,10
45017,9969,10
45021,9969,45
45023,9969,84
45024,9969,245
45025,9969,245
132745,9969,289
135936,9969,84
144946,9969,163
131194,9970,363
131231,9970,338
45037,9970,45
45038,9970,363
45039,9970,338
45040,9970,57
45041,9970,245
45042,9970,245
132746,9970,289
136491,9970,85
137374,9970,100
41309,9970,429
143441,9970,429
144947,9970,163
100524,9971,95
103304,9971,289
103305,9971,245
132747,9971,289
103311,9972,289
103313,9972,245
103314,9972,95
103315,9972,60
103316,9972,100
103341,9972,130
132748,9972,289
136590,9973,672
33285,9973,3
33289,9973,99
30571,9974,30
30574,9974,321
30575,9974,321
33291,9975,3
33294,9975,249
33295,9975,99
18404,9976,47
112353,9976,10
112354,9976,202
127471,9977,728
14295,9977,10
14296,9977,8
14298,9977,132
14300,9977,177
14303,9977,202
134655,9977,477
134931,9977,749
144948,9977,163
146723,9977,242
131843,9978,678
57338,9978,10
57339,9978,10
57340,9978,20
57344,9978,321
57346,9978,245
57347,9978,245
57351,9978,99
132749,9978,289
50420,9978,429
143442,9978,429
144949,9978,163
146724,9978,242
47008,9979,10
47010,9979,167
41977,9980,10
41980,9980,346
41982,9980,372
135153,9980,80
45328,9981,10
140742,9982,364
74030,9983,150
74031,9983,100
125329,9984,281
33296,9984,3
33297,9984,10
33298,9984,10
33300,9984,99
132750,9984,289
135366,9984,83
125330,9985,281
13522,9985,11
13523,9985,321
13526,9985,157
13528,9985,202
125331,9986,281
129132,9986,303
13552,9986,47
77985,9987,10
77986,9987,10
77992,9987,10
77993,9987,10
6352,9988,10
6358,9988,95
6360,9988,177
125332,9989,281
6367,9989,10
6368,9989,11
6374,9989,177
74237,9990,291
131232,9991,338
99440,9991,338
86486,9992,10
86488,9992,92
71286,9994,163
109525,9995,10
109526,9995,78
136609,9997,448
85858,9997,448
85859,9997,101
85860,9997,360
92534,9998,10
23748,9999,10
23750,9999,60
55200,10000,10
55201,10000,10
55203,10000,100
134989,10000,560
140743,10000,364
101956,10001,15
101957,10001,35
101959,10001,101
86596,10001,429
143443,10001,429
129023,10002,299
73276,10002,95
37511,10003,10
37513,10003,108
125744,10004,145
63786,10004,163
130065,10006,735
67100,10006,10
67102,10006,536
141841,10006,216
144950,10006,163
144951,10006,163
63348,10008,281
23665,10009,291
23667,10009,100
20641,10010,10
43686,10011,10
43687,10011,170
53663,10012,652
5346,10013,177
2579,10014,35
111263,10014,113
49560,10015,10
76857,10016,35
20709,10017,10
13580,10018,170
70972,10020,163
129545,10021,726
129546,10021,726
116468,10021,726
116469,10021,209
16441,10022,289
144952,10022,163
146725,10022,242
130553,10024,515
90314,10024,216
70986,10025,163
31317,10026,245
49575,10027,47
8454,10028,84
131041,10030,42
5041,10030,47
129547,10031,726
129548,10031,726
64215,10032,291
37373,10033,10
37376,10033,108
59816,10034,10
132751,10034,289
131042,10035,42
78551,10035,170
138011,10035,718
138012,10035,718
131043,10037,42
115968,10037,10
128115,10038,255
93419,10038,346
82835,10039,10
82947,10040,364
140744,10040,364
23751,10043,10
78595,10044,170
78596,10044,170
131044,10045,42
5053,10045,47
5349,10046,35
5350,10046,84
5351,10046,113
135937,10046,84
135938,10047,84
131045,10048,42
37896,10048,427
39515,10049,35
39519,10049,84
39522,10049,364
39523,10049,216
114990,10049,50
114991,10049,50
114992,10049,572
114993,10049,289
114996,10049,346
132752,10049,289
135939,10049,84
141842,10049,216
141843,10049,216
97194,10050,132
131046,10052,42
37892,10052,427
90819,10055,10
104442,10055,429
143444,10055,429
143991,10055,633
131047,10056,42
37889,10056,47
92532,10057,473
77202,10057,429
143445,10057,429
126001,10059,156
126460,10059,161
68011,10059,84
68013,10059,364
140745,10059,364
141844,10059,216
141845,10059,216
138200,10060,754
138201,10061,754
24004,10062,95
24005,10062,120
70219,10063,10
125333,10064,281
28198,10064,291
28202,10064,163
54277,10065,35
54278,10065,338
54280,10065,84
54281,10065,473
54284,10065,429
135940,10065,84
142633,10065,429
48321,10065,429
143446,10065,429
129549,10066,726
16444,10067,289
144953,10067,163
146726,10067,242
125745,10072,145
39527,10072,35
39531,10072,346
39533,10072,364
39534,10072,216
114997,10072,50
114998,10072,50
114999,10072,572
115000,10072,289
115002,10072,84
132753,10072,289
135941,10072,84
141846,10072,216
141847,10072,216
67895,10073,10
128422,10074,290
67918,10074,92
68827,10075,10
134656,10075,477
55698,10076,209
134117,10076,708
87878,10077,291
87882,10077,477
87883,10077,157
134657,10077,477
23910,10078,291
23913,10078,163
134658,10078,477
515,10079,10
516,10079,132
129133,10080,303
73410,10080,10
73411,10080,291
106820,10081,10
11825,10083,35
131048,10084,42
5061,10084,163
115972,10084,10
131844,10085,678
78243,10085,10
78244,10085,536
144954,10085,163
144955,10085,163
144956,10085,163
131378,10086,447
60291,10086,10
60292,10086,99
60293,10086,102
60294,10086,163
111012,10086,10
20644,10087,10
80096,10088,100
80097,10088,170
137375,10088,100
138112,10088,170
48056,10089,202
3629,10090,11
3636,10090,120
5010,10090,429
143447,10090,429
54009,10091,10
54010,10091,10
54011,10091,20
54012,10091,338
54013,10091,338
54015,10091,245
54016,10091,245
54020,10091,99
132754,10091,289
142634,10091,429
48086,10091,429
143448,10091,429
144957,10091,163
98814,10092,121
130066,10093,735
68938,10093,735
68942,10093,157
125861,10094,525
130554,10094,515
130862,10094,358
29939,10094,35
29940,10094,84
29943,10094,364
29944,10094,163
113910,10094,525
113913,10094,738
113916,10094,515
113917,10094,429
135942,10094,84
140746,10094,364
142635,10094,429
30403,10094,429
143449,10094,429
144958,10094,163
130067,10096,735
64454,10096,735
126002,10097,156
126461,10097,161
126462,10097,161
126463,10097,161
86351,10098,10
86353,10098,92
19776,10099,10
134118,10100,708
25958,10101,10
25964,10101,216
141848,10101,216
97207,10103,10
97208,10103,132
131049,10105,42
5068,10105,108
115977,10105,10
89450,10106,10
89451,10106,10
83060,10107,25
21234,10108,10
21236,10108,100
124320,10109,451
36644,10109,35
36645,10109,50
68021,10110,84
68023,10110,364
140747,10110,364
68038,10111,84
135943,10111,84
131050,10112,42
18407,10113,10
18410,10113,163
112368,10113,10
130555,10114,515
62570,10114,15
62571,10114,20
62572,10114,338
62573,10114,84
62575,10114,429
142636,10114,429
53789,10114,429
143450,10114,429
32575,10115,246
31338,10116,10
31340,10116,245
31319,10117,368
31320,10117,202
31321,10117,245
27758,10118,245
134659,10118,477
130068,10119,735
31141,10119,245
142637,10119,429
31214,10119,429
143451,10119,429
27762,10120,245
28084,10121,245
